"","title_orig","price","retail_price","currency_buyer","units_sold","uses_ad_boosts","rating","rating_count","rating_five_count","rating_four_count","rating_three_count","rating_two_count","rating_one_count","badges_count","badge_local_product","badge_product_quality","badge_fast_shipping","tags","product_color","sizes","product_variation_inventory","countries_shipped_to","inventory_total","has_urgency_banner","urgency_text","origin_country","merchant_title","merchant_name","merchant_info_subtitle","merchant_rating_count","merchant_rating","merchant_id","product_url","product_picture","product_id","theme","crawl_month","image_tags"
"37","Summer fashion female butterfly tank vest sleeveless round neck casual top",8,17,"EUR",100,1,2.75,8,2,0,3,0,3,0,0,0,0,"butterflyprint,Vest,Plus Size,Necks,Tops,Spaghetti Strap,tank top,Casual,Round neck,Fashion,sleeveless tops,Casual Tops,summervest,womens vest","blue","S",50,40,50,NA,"","CN","Unnistore","unnistore","85 % avis positifs (47,981 notes)",47981,4.02536420666514,"5684eae9daaaee26a0fdadba","https://www.wish.com/c/5eb4dcebdaa4b90940076979","https://contestimg.wish.com/api/webimage/5eb4dcebdaa4b90940076979-medium.jpg","5eb4dcebdaa4b90940076979","summer","2020-08","null"
"38","New Women Ladies Fashion Summer Skinny High Wasist Washed Short Jeans Pants",14,12,"EUR",5000,1,4.06,643,365,109,73,33,63,0,0,0,0,"Women Pants,womens jeans,Shorts,Ladies Fashion,Hot pants,pants,Short pants,Women's Fashion,skinnyshort,summerpant,Fashion,Summer,Denim Shorts,solid color,sexy,Jeans,Ladies,Women Fashion,Women","blue","XXS",2,43,50,NA,"","CN","sjhdstoer","sjhdstoer","85 % avis positifs (80,093 notes)",80093,4.00669222029391,"583138b06339b410ab9663ec","https://www.wish.com/c/5c80e8a150c63d28c67b8f14","https://contestimg.wish.com/api/webimage/5c80e8a150c63d28c67b8f14-medium.jpg","5c80e8a150c63d28c67b8f14","summer","2020-08","null"
"39","Women's Cotton Sleeveless Round Neck Shirt T-Shirt Loose Fit Pattern Print Sweatshirt",5.8,8,"EUR",100,1,3.83,6,3,1,1,0,1,0,0,0,0,"Summer,Fashion,Shirt,Necks,Loose,Round neck,Womens T Shirts,T Shirts,Print,sleeveless,Sweatshirts,Cotton,graphicprint","green","XS",1,43,50,NA,"","CN","Cuetaes","cuetaes","83 % avis positifs (16,741 notes)",16741,3.92085299563945,"55dc3dcd8950c811f73a48a4","https://www.wish.com/c/5e7adc5458a95b3323a3c6eb","https://contestimg.wish.com/api/webimage/5e7adc5458a95b3323a3c6eb-medium.jpg","5e7adc5458a95b3323a3c6eb","summer","2020-08","null"
"40","5 Color Women's Fashion Summer Slim Sleeveless Camouflage Print Dress High Waist Lace Up Casual Pocket Mini Dresses Plus Size S-5XL",13,13,"EUR",1000,0,4.16,138,82,27,10,7,12,1,0,1,0,"Summer,Plus Size,Lace,Mini,Dress,slim,camouflage,Mini dress,Pocket,high waist,Women's Fashion,Fashion,Lace Up,t,print dress,Print,sleeveless,bodycon,Casual,Women Fashion,Waist","pink","S",50,41,50,1,"Quantité limitée !","CN","Oucho co. ltd.","ouchocoltd","85 % avis positifs (12,913 notes)",12913,3.9813366374971,"55ed5a3362e273427107759e","https://www.wish.com/c/5d2fd5a9af7a0c5b21369a05","https://contestimg.wish.com/api/webimage/5d2fd5a9af7a0c5b21369a05-medium.jpg","5d2fd5a9af7a0c5b21369a05","summer","2020-08","null"
"41","Sexy Women Casual Striped T-shirt Long Tops Blouse Kaftan Beach Shirt Mini Dress",9,81,"EUR",50000,0,4.26,5359,3111,1172,650,204,222,1,0,1,0,"blouse,Mini,Fashion,longtop,Shirt,kaftandresse,stripetee,Tops,short sleeves,Mini dress,T Shirts,Sexy Dress,Dress,Tops & Blouses,Beach,Women's Fashion,Casual,Women","black","L",50,40,50,NA,"","CN","Fashionshow68","<U+5E7F><U+5DDE><U+4E54><U+838E><U+670D><U+9970><U+6709><U+9650><U+516C><U+53F8>","88 % avis positifs (59,198 notes)",59198,4.10505422480489,"54bcaabb39b8c00b482a115f","https://www.wish.com/c/556fbe8595528719e004fa27","https://contestimg.wish.com/api/webimage/556fbe8595528719e004fa27-medium.jpg","556fbe8595528719e004fa27","summer","2020-08","null"
"42","Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress",7,68,"EUR",10,0,1.5,2,0,0,0,1,1,0,0,0,0,"Mini,spaghettistrapdresse,Floral print,Summer,womensfahsion,Spaghetti,Dress,summer dress,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdre,Women's Fashion,floralprinteddre,Sexy Dress,Floral,sexy,Fashion","white","S",50,43,50,NA,"","CN","wenj498","wenj498","(397 notes)",397,3.85894206549118,"5d48eef4b5144c50c2ac0af3","https://www.wish.com/c/5ea69521f5e1e65a3c70faa8","https://contestimg.wish.com/api/webimage/5ea69521f5e1e65a3c70faa8-medium.jpg","5ea69521f5e1e65a3c70faa8","summer","2020-08","null"
"43","NEW Red Bull Summer Mens Casual Shorts Pants Loose Cotton Movement Dry Quickly Fitness Shorts",12,14,"EUR",100,1,3.79,24,11,6,2,1,4,0,0,0,0,"Summer,Shorts,pants,Fitness,Short pants,runningpant,Men's Fashion,Casual,Red,Cotton","black","S",50,22,50,NA,"","CN","baijupingshop","baijupingshop","87% Positives Feedback (196 Bewertungen)",196,4.02040816326531,"5e5c7c2c77179e31406eece1","https://www.wish.com/c/5ea7e2d999ecf941204c42ee","https://contestimg.wish.com/api/webimage/5ea7e2d999ecf941204c42ee-medium.jpg","5ea7e2d999ecf941204c42ee","summer","2020-08","null"
"44","Summer New Women Fashion Let It ~ Bee Printed Casual Round Neck Graphic Tee Cute Short Sleeve Cotton T-shirts",3.69,40,"EUR",100,0,3.53,59,22,11,12,4,10,0,0,0,0,"Summer,Shorts,Cotton,Cotton T Shirt,letter print,cute,teeshirthomme,short sleeves,Casual,Round neck,Women's Fashion,Fashion,printed,beetshirt,Women,Sleeve,T Shirts,Necks","gray","XS",2,24,50,1,"Quantité limitée !","CN","wuewi","wuewi","93 % avis positifs (10,917 notes)",10917,4.3648438215627,"58501ac7b9e3474c9f4b2afd","https://www.wish.com/c/5e702eb03aa1f42076ffabc9","https://contestimg.wish.com/api/webimage/5e702eb03aa1f42076ffabc9-medium.jpg","5e702eb03aa1f42076ffabc9","summer","2020-08","null"
"45","New Fashion Women Ladies Crochet Kimono Tops Hollow Coat",5,5,"EUR",10000,1,3.82,3208,1467,607,558,241,335,1,1,0,0,"Fashion,Tops & Blouses,Coat,Tops,tank top,Hollow,Jacket,Women's Fashion,kimono,crochet,Ladies,Women,Women Clothing","white","ONE SIZE",50,63,50,1,"Quantité limitée !","CN","Brittany","brittany","89 % avis positifs (27,055 notes)",27055,4.15139530585844,"56e6928521790d587623b3b4","https://www.wish.com/c/57d3bc906cfeb9135f44ded5","https://contestimg.wish.com/api/webimage/57d3bc906cfeb9135f44ded5-medium.jpg","57d3bc906cfeb9135f44ded5","summer","2020-08","null"
"46","Women Spring and Summer Fashion Soild Color Vest Off Shoulder Bandage Vest Casual Low Cut Sport Wear Ladies Bodycon Sleeveless Tank Top",5.84,56,"EUR",100,0,3.28,36,11,4,11,4,6,0,0,0,0,"Summer,off shoulder top,Fashion,crop top,Spring,Vest,yoga top,Women's Fashion,tank top,sexy,Sport,summer tops,Women,fashion women,Fashion tank top,Tank,summer tank top,Tops,sexy tank top,Casual,Ladies,sleeveless,women top","green","S",50,43,50,NA,"","CN","happyshoooping","happyshoooping","86 % avis positifs (40,943 notes)",40943,4.01748772683975,"56c6f731bc435416ed5984d7","https://www.wish.com/c/5c136c3cb870cf4e458afee4","https://contestimg.wish.com/api/webimage/5c136c3cb870cf4e458afee4-medium.jpg","5c136c3cb870cf4e458afee4","summer","2020-08","null"
"47","Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets",16,14,"EUR",10,0,3,3,0,2,0,0,1,0,0,0,0,"Summer,Shorts,women's jogging suits,Sleeve,shortsleeveset,Short pants,summersuitset,short sleeves,Sport,summerpant,mensjoggingsuit,Suits,Sport Suits,short sleeve shirt,Outfits,men's suits,Casual","green","S",2,34,50,NA,"","CN","qiaopiaduxiu","qiaopiaduxiu","81 % avis positifs (31 notes)",31,3.54838709677419,"5e61c817039ce2184a0ed392","https://www.wish.com/c/5e9a74e447f7d92c8db8d14b","https://contestimg.wish.com/api/webimage/5e9a74e447f7d92c8db8d14b-medium.jpg","5e9a74e447f7d92c8db8d14b","summer","2020-08","null"
"48","Fashion Women Jumpsuits Slit Bohemia Maxi Long Dress Womens Printed Dress Rose Boho Beach Shorts",13,50,"EUR",1000,0,4.03,855,451,165,120,51,68,0,0,0,0,"bohemia,sleeveless,printeddre,Rose,long dress,Vintage,Dress,Women's Fashion,Beach,boho,Shorts,midcalfdre,vestido,jumpsuit,maxi dress,printed,Vintage dress,Fashion,Women","red","S",50,32,50,NA,"","CN","Knights","knights","87 % avis positifs (9,136 notes)",9136,4.08570490367776,"57108cd6a995b507211ef8fb","https://www.wish.com/c/5af6bc9c13927d50370db58a","https://contestimg.wish.com/api/webimage/5af6bc9c13927d50370db58a-medium.jpg","5af6bc9c13927d50370db58a","summer","2020-08","null"
"49","Plus Size Women's Fashion Loose Casual V neck long sleeve Floral print summer dress",9,8,"EUR",10000,0,3.18,1783,535,289,344,189,426,0,0,0,0,"Summer,Plus Size,Floral print,Lace,Sleeve,Long Sleeve,Dress,Loose,V-neck,Floral,Women's Fashion,Fashion,Floral dress,summer dress,Print,Casual,Necks","white","S",50,24,50,1,"Quantité limitée !","CN","fengjinying","fengjinying","(10,474 notes)",10474,3.90853542104258,"5b160017daac45594728d9ba","https://www.wish.com/c/5d1573a55a16864c5de706ab","https://contestimg.wish.com/api/webimage/5d1573a55a16864c5de706ab-medium.jpg","5d1573a55a16864c5de706ab","summer","2020-08","null"
"50","Summer Fashion New Women Letter Funny O-neck T-shirt "" I Only Look Up To You "" Love T-shirt / "" Don't Flatter Yourself "" Graphic Tee / March T-shirt",7,6,"EUR",100,0,3.8,61,28,11,12,2,8,0,0,0,0,"Summer,Plus Size,Love,Graphic T-Shirt,Funny,summer t-shirts,short sleeves,T Shirts,Funny T Shirt,Women's Fashion,Fashion,Women","black","S",50,45,50,1,"Quantité limitée !","CN","enjoy the sunshine","enjoythesunshine","(139,607 notes)",139607,4.21638599783678,"59257409b674b15e8191b8de","https://www.wish.com/c/5c9212fc8de79667e3c7ca59","https://contestimg.wish.com/api/webimage/5c9212fc8de79667e3c7ca59-medium.jpg","5c9212fc8de79667e3c7ca59","summer","2020-08","null"
"51","Women Fashion Summer V Neck Camisole Vest Solid Color Tops Sleeveless T-shirt Loose Casual Plus Size Tank Tops",11,20,"EUR",100,0,3.43,14,5,3,2,1,3,0,0,0,0,"Summer,Vest,Plus Size,Tank,Necks,Tops,Loose,Women's Fashion,tank top,T Shirts,Fashion,V-neck,solid color,sleeveless,women top,Casual,Women","white","S",50,34,50,1,"Quantité limitée !","CN","chentengying","chentengying","89 % avis positifs (3,120 notes)",3120,4.17467948717949,"5b0e27596b9302238a10c3f8","https://www.wish.com/c/5ea2877224b9643185e52b58","https://contestimg.wish.com/api/webimage/5ea2877224b9643185e52b58-medium.jpg","5ea2877224b9643185e52b58","summer","2020-08","null"
"52","Women Fashion Swimwear Two Pieces Split Bikini Set Summer Printed Beach Bathing Swimsuits",5.84,11,"EUR",1000,0,4.19,307,171,71,35,12,18,0,0,0,0,"Summer,sexy bathing suit,Bikinis Set,splitbikiniset,Swimwear,Swimsuit,Bikini,Fashion,Two Pieces,printed,Women's Fashion,Women,Beach,splits","blue","XXS",1,40,50,NA,"","CN","Get Trendy","gettrendy","88 % avis positifs (10,377 notes)",10377,4.17278596896984,"548142ac653d51041ac1174f","https://www.wish.com/c/5d806ae97c339c307264cf76","https://contestimg.wish.com/api/webimage/5d806ae97c339c307264cf76-medium.jpg","5d806ae97c339c307264cf76","summer","2020-08","null"
"53","Womens Fashion 3D Skull Print Cut Out Back Tank Top Summer Sleeveless Graphic Shirt Slim Fit Cotton Gothic Tee Tops Plus Size Vest",1,11,"EUR",1000,1,3.8,5,3,0,1,0,1,0,0,0,0,"Summer,Vest,Fashion,slim,gothicshirt,tank top,punkshirt,T Shirts,Plus Size,gothic,skullshirt,Goth,summer tops,Cotton,Tank,Shirt,skull,graphic tee,Tops,Slim Fit,Women's Fashion,Tops & T-Shirts,Print,sleeveless","blue","XXS",37,41,50,NA,"","CN","Flora boutique","floraboutique","81 % avis positifs (8,197 notes)",8197,3.85811882395999,"5684ca0f73c0e02989b91cad","https://www.wish.com/c/5ee717cbcb636e7b8b597fc3","https://contestimg.wish.com/api/webimage/5ee717cbcb636e7b8b597fc3-medium.jpg","5ee717cbcb636e7b8b597fc3","summer","2020-08","null"
"54","Women Loose Casual Printed V Neck Long Dress Plus Size Wave Point Dress Summer Dress",11,60,"EUR",1000,1,3.38,37,15,3,9,1,9,0,0,0,0,"Summer,Plus Size,Necks,long dress,Dress,summer dress,V-neck,Women's Fashion,printed,wavepoint,Women,Loose,Casual,casual dress","white","S",49,25,50,1,"Quantité limitée !","CN","chengyongbo64","cyb654","85 % avis positifs (703 notes)",703,3.9601706970128,"5e5363458cd99e4035bcd1c8","https://www.wish.com/c/5ebb9faea86f7a4d86e2f6fb","https://contestimg.wish.com/api/webimage/5ebb9faea86f7a4d86e2f6fb-medium.jpg","5ebb9faea86f7a4d86e2f6fb","summer","2020-08","null"
"55","NEW Women's Summer Floral Sleeveless Spaghetti Strap Backless Casual Dress Short Dress MINI Dress Party Dress Plus Size S-5XL",9,8,"EUR",5000,1,4.03,889,464,178,126,52,69,0,0,0,0,"Summer,Spaghetti Strap,short dress,Mini,Shorts,Dress,summer dress,Party Dress,Floral dress,Mini dress,Women's Fashion,Sleeveless dress,backless,Plus Size,sleeveless,Floral,party,Spaghetti,Casual,casual dress","blue","L",50,33,50,NA,"","CN","WOW BANG","wowbang","87% retroalimentación positiva (16,013 calificaciones)",16013,4.10884906013864,"5c51b9b468178729c4213657","https://www.wish.com/c/5ceb62be9795ee4693f2cd00","https://contestimg.wish.com/api/webimage/5ceb62be9795ee4693f2cd00-medium.jpg","5ceb62be9795ee4693f2cd00","summer","2020-08","null"
"57","New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress",1,10,"EUR",100,0,3.56,52,22,8,9,3,10,0,0,0,0,"Summer,Fashion,Necks,Beach,Dress,Loose,beach dress,Round neck,Women's Fashion,sleeveless,Skirts,Casual,Women","white","XXS",2,40,50,1,"Quantité limitée !","","Maryswill","maryswill","81 % avis positifs (91,631 notes)",91631,3.83793694273772,"5268759b736046671957190c","https://www.wish.com/c/5e81acbde187530740f207c6","https://contestimg.wish.com/api/webimage/5e81acbde187530740f207c6-medium.jpg","5e81acbde187530740f207c6","summer","2020-08","null"
"58","Sexy Solid Ruffled Chiffon Sling Top Pure Color Women Summer Tank Top Plus Size",9,8,"EUR",5000,0,4.06,743,400,142,103,45,53,0,0,0,0,"Summer,Plus Size,ruffle,ruffled,chiffon,Tank,Pure Color,Cami,tank top,Women's Fashion,Fashion,V-neck,blousesampshirt,sexy,Tops,Women","orange","S",50,41,50,1,"Quantité limitée !","CN","Fashion Trend Line","<U+6CF7><U+7FD4>","85 % avis positifs (20,681 notes)",20681,3.99937140370388,"5660e53e769a564b3e3aeca0","https://www.wish.com/c/5c879aba202e6b38cd317164","https://contestimg.wish.com/api/webimage/5c879aba202e6b38cd317164-medium.jpg","5c879aba202e6b38cd317164","summer","2020-08","null"
"59","Summer Women Sling Dress V-neck Floral Pleated Strap Casual Pocket Large Dress",6,6,"EUR",100,0,4,8,5,0,1,2,0,0,0,0,0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress","white","XS",5,23,50,NA,"","CN","zhuangyuping1","zhuangyuping1","79 % avis positifs (127 notes)",127,3.8740157480315,"5eb51ed929e7865dc268a561","https://www.wish.com/c/5ed1b644b1e34008ce012d4b","https://contestimg.wish.com/api/webimage/5ed1b644b1e34008ce012d4b-medium.jpg","5ed1b644b1e34008ce012d4b","summer","2020-08","null"
"60","Zanzea S-5XL Summer Women Crew Neck Sleeveless Graffiti Printed Casual Loose Maxi Dress Robes ",11,68,"EUR",1000,0,4.13,211,120,37,31,8,15,0,0,0,0,"Summer,Plus Size,women39sfashion,Necks,Tunic dress,summer dress,Women's Fashion,Floral print,Casual,Crewneck,dressesforwomen,Graffiti,printeddre,sleeveless,Robes,Women,Dress,printed","red","M",50,40,50,NA,"","CN","LeadTheFashion","zanzeaofficialstore","90 % avis positifs (11,597 notes)",11597,4.21522807622661,"5a4b4ab27dee4a057cca7429","https://www.wish.com/c/5d52b1d7314eb61030644375","https://contestimg.wish.com/api/webimage/5d52b1d7314eb61030644375-medium.jpg","5d52b1d7314eb61030644375","summer","2020-08","null"
"61","Women's Summer New Fashion Sports Shorts Solid Color Elastic Shorts Female Slim Fit Running Short Pants Gym Workout Elastic Casual Sports Short Pants",7,6,"EUR",50,0,4,4,3,0,0,0,1,0,0,0,0,"Summer,Fashion,Elastic,pants,slim,Short pants,Women's Fashion,Running,Shorts,Sport,Casual,Slim Fit","blue","XS",50,139,50,1,"Quantité limitée !","CN","caishuiwang","caishuiwang","94 % avis positifs (34 notes)",34,4.35294117647059,"5d4bbed57ad242352a46d910","https://www.wish.com/c/5ebff6d34a4cf4438dba5d80","https://contestimg.wish.com/api/webimage/5ebff6d34a4cf4438dba5d80-medium.jpg","5ebff6d34a4cf4438dba5d80","summer","2020-08","null"
"62","Women s New Fashion Solid Color Pants Loose Casual Trousers Wide Leg Pants",5,38,"EUR",50,1,5,2,2,0,0,0,0,0,0,0,0,"Summer,Fashion,pants,widelegpant,Women's Fashion,trousers,solid color,Wool,Casual,Women","green","XS",17,33,50,NA,"","CN","zufanqiudinli","zufanqiudinli","88 % avis positifs (9 notes)",9,3.66666666666667,"5e4b6a0c57cc9b0b53e499a4","https://www.wish.com/c/5eba6ecb9a9e129fb97b5dfd","https://contestimg.wish.com/api/webimage/5eba6ecb9a9e129fb97b5dfd-medium.jpg","5eba6ecb9a9e129fb97b5dfd","summer","2020-08","null"
"63","Women Summer Shorts Lace Up Elastic Waistband Loose Thin Casual Pants Plus Size S-8XL",2.72,3,"EUR",100,1,3.1,20,6,4,2,2,6,0,0,0,0,"Summer,Plus Size,Lace,Casual pants,Bottom,pants,Loose,Women's Fashion,Shorts,Lace Up,Elastic,Casual,Women","yellow","S",1,35,50,NA,"","CN","youngpeopleshop","happyhorses","85 % avis positifs (14,482 notes)",14482,4.00158817842839,"5ab3b592c3911a095ad5dadb","https://www.wish.com/c/5ebf5819ebac372b070b0e70","https://contestimg.wish.com/api/webimage/5ebf5819ebac372b070b0e70-medium.jpg","5ebf5819ebac372b070b0e70","summer","2020-08","null"
"64","European and American Classic Fashion Summer Ladies Short-sleeved Cotton Dress",5.87,11,"EUR",1000,1,3.91,209,100,41,34,17,17,0,0,0,0,"Summer,Fashion,night dress,Dress,Classics,short sleeves,Cotton Dress,Women's Fashion,european,Ladies,American,Large Size,Clothing,Pajamas,Cotton","white","S",6,29,50,1,"Quantité limitée !","CN","happy feng","happyfeng","(6,187 notes)",6187,4.39130434782609,"5b4028d56385741bff3b9163","https://www.wish.com/c/5d04e3db2ec1245228829a64","https://contestimg.wish.com/api/webimage/5d04e3db2ec1245228829a64-medium.jpg","5d04e3db2ec1245228829a64","summer","2020-08","null"
"65","2018 New Fashion Women Casual Playsuit Ladies Jumpsuit Romper Summer Floral Playsuit Brand New (3 Colors)",11,10,"EUR",5000,0,3.72,1008,447,201,135,81,144,0,0,0,0,"Summer,Shorts,Rompers,Casual,Ladies,Women's Fashion,Fashion,off shoulder,sexy,Floral,sleeveless,Women,Beach,playsuit,jumpsuit","white","M",50,25,50,NA,"","CN","besagift","besagift","(61,895 notes)",61895,4.26800226189514,"55e7e41e606d0a18fdfc67d1","https://www.wish.com/c/5aec22cec25735338c544690","https://contestimg.wish.com/api/webimage/5aec22cec25735338c544690-medium.jpg","5aec22cec25735338c544690","summer","2020-08","null"
"66","Women Summer Three-color Stitching Short Sleeve Long Dress Ladies Casual V Collar Cotton Plus Size Long Dresses XS-5XL",8,10,"EUR",100,0,2.71,7,1,1,2,1,2,0,0,0,0,"Summer,V Collar,Plus Size,Stitching,Sleeve,Dresses,Dress,summer dress,long dress,short sleeves,Casual,ladies dress,Women's Fashion,Shorts,Women,Ladies,women dress,Short Sleeved,Cotton,Collar,casual dress","red","XS",4,20,50,NA,"","CN","lianlie","lianlie","84 % avis positifs (224 notes)",224,3.89285714285714,"5eb8b5ebac21070efaf91c99","https://www.wish.com/c/5ec5cf37cd3da70de19c3f18","https://contestimg.wish.com/api/webimage/5ec5cf37cd3da70de19c3f18-medium.jpg","5ec5cf37cd3da70de19c3f18","summer","2020-08","null"
"67","Plus Size 4XL 5XL Chinese Clothing Shirts for Men Cotton Linen Shirt Tops Summer ",14,67,"EUR",1000,0,3.81,187,84,40,28,14,21,0,0,0,0,"Summer,Plus Size,Cotton,summershirtsformen,Chinese,loose shirt,cottonlinenshirt,Tops,buttonup,short sleeves,men shirt,Men's Fashion,Fashion,Men,solid color,Shirt,camisamen,Clothing,basictshirt,beachshirt","blue","M",50,40,50,NA,"","CN","saya2016","saya2016","88 % avis positifs (11,900 notes)",11900,4.15075630252101,"580f06685250a20783d33e56","https://www.wish.com/c/5d034039c822d263d90f58d4","https://contestimg.wish.com/api/webimage/5d034039c822d263d90f58d4-medium.jpg","5d034039c822d263d90f58d4","summer","2020-08","null"
"68","New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress",2,9,"EUR",100,0,3.47,32,11,6,5,7,3,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women","white","XXS",1,40,50,NA,"","CN","zaitaowanggou","zaitaowanggou","88 % avis positifs (4,856 notes)",4856,4.16762767710049,"5710ac98b2d43a5925da8dd8","https://www.wish.com/c/5e940265ea3640c9ca0353aa","https://contestimg.wish.com/api/webimage/5e940265ea3640c9ca0353aa-medium.jpg","5e940265ea3640c9ca0353aa","summer","2020-08","null"
"69","Women Fashion Loose Casual Soild Color Camisole Sleeveless Lace Summer Tank Tops",8,7,"EUR",10000,1,3.93,1670,823,340,250,89,168,0,0,0,0,"Summer,soildcolor,Plus Size,Tank,camisole,Tops,Loose,tank top,Women's Fashion,Fashion,sleeveless tops,sleeveless,Women,Lace,Casual,summerampspring","yellow","M",50,30,50,NA,"","CN","keepahorse","keepahorse","88 % avis positifs (66,644 notes)",66644,4.13758177780445,"577fb2b368116418674befd9","https://www.wish.com/c/5c9ca27e5aee12258c2f341c","https://contestimg.wish.com/api/webimage/5c9ca27e5aee12258c2f341c-medium.jpg","5c9ca27e5aee12258c2f341c","summer","2020-08","null"
"70","Summer Beach Fashion Plus Size Women's Loose Short Sleeve Long Blouses Plus Size Deep V-neck Party Dress Ladies Casual Solid Color Beach Wear Swimsuit Cover-up Short Linen Dress",5.79,30,"EUR",1000,1,3.41,212,73,49,23,25,42,0,0,0,0,"blouse,Plus Size,Summer,Dress,short sleeves,V-neck,beach dress,Fashion,Casual,Deep V-Neck,Shorts,Tops & Blouses,Sleeve,summer dress,Women's Fashion,Swimsuit,Party Dress,Ladies,party,linen dress,Beach,loose dress,Swimming","white","XS",50,118,50,NA,"","CN","taomi  gogo","taomigogo","(21,012 notes)",21012,4.18984389872454,"5b14d31d7e43f22f255ea98c","https://www.wish.com/c/5d29bc2ed35393550e31d6f3","https://contestimg.wish.com/api/webimage/5d29bc2ed35393550e31d6f3-medium.jpg","5d29bc2ed35393550e31d6f3","summer","2020-08","null"
